# Location:	Wet/Manaus city center, Year: 2021-2040, Longitude: 60.017, STD longitude: 60.0, Latitude: -3.133	
# NB: The longitudes are defined negative for values to the east and positive to the west.
TIME ta Ghoris Gbn w10 EL
1467 23.88 0.00 0.00 0.40 419.40
1468 23.79 0.00 0.00 0.30 420.90
1469 23.59 0.00 0.00 0.40 417.93
1470 23.45 0.00 0.00 0.40 418.98
1471 23.68 18.93 0.00 0.40 419.29
1472 24.36 99.51 0.00 0.60 415.83
1473 24.85 155.85 0.00 0.30 414.49
1474 25.44 250.75 6.80 0.20 413.86
1475 25.95 288.82 1.80 0.20 410.72
1476 26.36 325.15 8.25 0.20 411.98
1477 26.56 286.40 7.14 0.20 414.74
1478 26.74 304.91 4.81 0.20 410.23
1479 26.80 264.45 3.01 0.20 406.90
1480 26.87 280.67 18.60 0.30 402.40
1481 26.66 155.31 4.88 0.60 405.69
1482 26.16 17.81 0.00 0.40 419.16
1483 25.81 1.22 0.00 0.60 417.32
1484 25.47 0.00 0.00 0.40 419.53
1485 25.12 0.00 0.00 0.40 415.59
1486 24.77 0.00 0.00 0.40 414.78
1487 24.42 0.00 0.00 0.30 411.80
1488 24.07 0.00 0.00 0.40 411.76
1489 23.86 0.00 0.00 0.30 414.01
1490 23.43 0.00 0.00 0.30 410.11
1491 23.01 0.00 0.00 0.60 407.01
1492 22.69 0.00 0.00 0.60 403.09
1493 22.37 0.00 0.00 0.30 399.19
1494 22.08 0.00 0.00 0.10 395.54
1495 22.46 48.36 99.98 0.20 395.92
1496 23.87 314.30 669.76 0.30 385.07
1497 25.32 590.19 940.72 0.40 383.90
1498 26.66 825.59 977.12 0.80 378.80
1499 27.79 993.08 974.97 0.90 375.77
1500 28.67 1092.43 972.71 1.31 376.60
1501 29.26 1104.47 959.37 1.51 380.50
1502 29.54 1032.78 953.66 1.71 383.40
1503 29.51 887.56 941.85 1.71 385.38
1504 29.11 673.02 907.24 1.71 382.12
1505 28.25 414.86 819.02 1.31 386.56
1506 27.05 150.28 569.08 1.51 391.30
1507 26.37 3.86 0.00 1.10 391.59
1508 25.68 0.00 0.00 1.10 394.87
1509 25.00 0.00 0.00 0.90 389.83
1510 24.32 0.00 0.00 0.80 390.19
1511 23.64 0.00 0.00 0.80 389.71
1512 22.95 0.00 0.00 0.90 395.04
1513 23.30 0.00 0.00 1.10 400.49
1514 23.67 0.00 0.00 1.10 403.00
1515 24.05 0.00 0.00 1.10 407.50
1516 24.26 0.00 0.00 1.10 412.51
1517 24.46 0.00 0.00 1.31 415.68
1518 24.61 0.00 0.00 1.51 419.27
1519 24.92 12.16 0.00 1.31 421.87
1520 25.46 57.69 0.00 1.10 424.14
1521 25.78 89.03 0.00 1.10 429.11
1522 26.53 167.11 1.30 0.90 427.74
1523 26.95 206.69 1.02 0.80 431.08
1524 27.46 219.76 3.17 1.10 430.90
1525 28.01 253.45 6.25 0.80 432.31
1526 28.39 254.03 5.99 0.90 433.90
1527 28.66 249.97 2.11 1.10 429.25
1528 28.73 183.19 2.31 0.90 433.03
1529 28.56 111.87 0.00 1.31 430.71
1530 28.21 41.22 0.00 1.31 434.50
1531 27.98 1.21 0.00 0.90 440.35
1532 27.80 0.00 0.00 0.80 439.10
1533 26.23 0.00 0.00 0.90 438.33
1534 26.91 0.00 0.00 1.10 439.28
1535 26.98 0.00 0.00 0.90 439.04
1536 26.94 0.00 0.00 0.80 437.62
1537 24.94 0.00 0.00 0.60 433.98
1538 25.77 0.00 0.00 0.60 439.41
1539 25.87 0.00 0.00 0.80 440.66
1540 25.74 0.00 0.00 0.80 440.51
1541 25.71 0.00 0.00 0.60 439.87
1542 25.70 0.00 0.00 0.40 441.57
1543 25.74 5.43 0.00 0.30 442.44
1544 25.82 26.18 0.00 0.40 442.19
1545 25.92 49.11 0.00 0.40 441.21
1546 25.94 68.88 0.00 0.80 441.17
1547 25.89 84.40 0.00 0.60 440.65
1548 26.05 91.75 0.00 0.80 441.74
1549 26.13 96.80 0.00 0.60 442.00
1550 26.10 94.36 0.00 0.40 441.64
1551 26.17 77.45 0.00 0.40 442.44
1552 25.92 59.05 0.00 0.40 442.17
1553 25.46 36.15 0.00 0.40 439.59
1554 23.99 13.25 0.00 0.60 431.41
1555 25.64 0.45 0.00 0.60 433.44
1556 24.58 0.00 0.00 0.60 431.03
1557 24.04 0.00 0.00 0.80 425.52
1558 24.67 0.00 0.00 0.90 425.59
1559 24.56 0.00 0.00 1.10 424.15
1560 24.74 0.00 0.00 1.31 421.83
1561 24.44 0.00 0.00 0.90 418.75
1562 23.93 0.00 0.00 0.80 414.13
1563 23.43 0.00 0.00 1.51 408.99
1564 23.09 0.00 0.00 1.31 404.91
1565 22.75 0.00 0.00 0.60 400.85
1566 22.47 0.00 0.00 0.30 397.16
1567 22.91 47.94 92.47 0.30 397.89
1568 24.30 291.56 560.04 0.40 389.22
1569 25.78 553.25 822.48 0.60 388.54
1570 27.16 782.99 867.52 0.80 386.26
1571 28.35 948.33 862.79 0.80 381.19
1572 29.29 1042.97 850.68 1.10 385.05
1573 29.93 1054.33 832.55 1.10 384.59
1574 30.27 996.51 863.92 1.51 387.44
1575 30.31 861.96 880.01 1.31 388.36
1576 29.98 658.78 871.51 1.31 389.83
1577 29.17 404.62 787.04 1.31 389.06
1578 27.99 144.91 545.06 1.31 394.45
1579 27.15 3.55 0.00 1.10 396.05
1580 26.30 0.00 0.00 0.80 395.79
1581 25.45 0.00 0.00 0.60 395.47
1582 24.60 0.00 0.00 0.40 395.45
1583 23.75 0.00 0.00 0.30 392.90
1584 22.90 0.00 0.00 0.40 393.90
1585 22.89 0.00 0.00 0.40 393.68
1586 22.88 0.00 0.00 0.20 394.04
1587 22.88 0.00 0.00 0.40 400.66
1588 22.88 0.00 0.00 0.40 401.23
1589 22.88 0.00 0.00 0.10 402.89
1590 22.88 0.00 0.00 0.30 407.86
1591 23.50 31.16 0.00 0.40 409.74
1592 24.80 162.44 65.70 0.60 404.63
1593 25.54 250.09 17.69 0.80 419.30
1594 26.47 298.48 12.72 0.80 419.95
1595 26.90 270.00 7.34 0.90 423.06
1596 27.64 440.60 40.01 0.90 419.47
1597 28.88 665.15 169.34 0.90 402.39
1598 30.07 785.17 378.36 1.10 396.68
1599 30.93 749.61 539.99 1.31 397.82
1600 31.49 689.29 806.84 1.10 396.32
1601 31.54 459.37 914.34 1.10 397.24
1602 30.79 164.42 665.15 0.90 406.31
1603 30.34 3.47 0.00 0.80 409.64
1604 29.89 0.00 0.00 0.40 413.78
1605 29.44 0.00 0.00 0.40 415.82
1606 29.00 0.00 0.00 0.30 417.33
1607 28.55 0.00 0.00 0.30 419.00
1608 28.10 0.00 0.00 0.30 419.45
1609 27.63 0.00 0.00 0.60 416.85
1610 27.15 0.00 0.00 0.60 417.68
1611 26.66 0.00 0.00 0.60 420.50
1612 26.41 0.00 0.00 0.60 421.00
1613 26.15 0.00 0.00 0.40 422.66
1614 25.98 0.00 0.00 0.60 428.70
1615 26.13 13.63 0.00 0.60 433.96
1616 26.46 82.34 0.00 0.60 435.91
1617 26.58 189.46 3.17 0.80 431.88
1618 26.49 308.22 14.26 0.60 428.89
1619 27.78 311.29 11.04 0.60 434.89
1620 28.08 286.44 7.11 0.40 432.79
1621 28.24 264.04 6.56 0.40 433.12
1622 28.33 211.80 2.41 0.40 436.12
1623 28.05 120.20 0.00 0.30 440.20
1624 27.83 55.13 0.00 0.30 443.67
1625 27.49 33.84 0.00 0.40 442.11
1626 27.27 25.94 0.00 0.40 437.47
1627 26.87 0.82 0.00 0.30 437.04
1628 26.47 0.00 0.00 0.30 432.54
1629 26.08 0.00 0.00 0.20 428.22
1630 25.68 0.00 0.00 0.20 424.79
1631 25.28 0.00 0.00 0.20 420.73
1632 24.89 0.00 0.00 0.20 415.21
1633 24.54 0.00 0.00 0.10 414.62
1634 24.13 0.00 0.00 0.10 410.00
1635 23.72 0.00 0.00 0.60 405.42
1636 23.48 0.00 0.00 0.40 404.45
1637 23.25 0.00 0.00 0.10 400.97
1638 23.07 0.00 0.00 0.10 397.86
1639 23.74 56.47 184.18 0.20 399.31
1640 25.08 274.23 574.00 0.20 393.08
1641 26.43 495.14 566.48 0.40 394.15
1642 27.96 771.87 690.53 0.40 385.31
1643 28.54 646.73 216.49 0.60 402.66
1644 28.97 677.92 190.93 0.40 401.63
1645 29.46 785.10 297.49 0.60 396.40
1646 29.77 757.98 308.17 0.80 401.23
1647 28.80 187.21 5.44 0.80 428.83
1648 27.59 98.13 0.00 0.60 439.72
1649 27.19 218.07 82.79 0.60 416.10
1650 26.67 159.47 379.71 0.60 392.63
1651 26.39 4.20 0.00 0.60 395.70
1652 26.11 0.00 0.00 0.60 399.97
1653 25.83 0.00 0.00 0.40 399.72
1654 25.56 0.00 0.00 0.30 403.68
1655 25.28 0.00 0.00 0.30 406.51
1656 24.97 0.00 0.00 0.30 411.18
1657 23.11 0.00 0.00 0.60 404.19
1658 24.45 0.00 0.00 0.60 414.89
1659 24.18 0.00 0.00 0.40 416.21
1660 24.88 0.00 0.00 0.80 423.54
1661 24.67 0.00 0.00 0.40 425.25
1662 24.79 0.00 0.00 0.40 428.53
1663 25.36 12.32 0.00 0.40 432.81
1664 25.82 60.47 0.00 0.40 430.33
1665 26.38 126.85 0.00 0.60 426.87
1666 26.74 163.07 1.27 0.60 430.42
1667 27.04 212.61 1.66 0.40 432.58
1668 27.50 190.68 3.71 0.40 432.39
1669 27.58 184.17 2.14 0.30 433.40
1670 27.79 193.33 2.30 0.20 433.61
1671 27.94 179.06 0.55 0.30 433.89
1672 27.89 124.16 0.00 0.30 434.98
1673 27.66 71.72 0.00 0.30 435.19
1674 27.25 23.83 0.00 0.20 436.23
1675 27.07 0.75 0.00 0.00 432.40
1676 26.71 0.00 0.00 0.00 427.34
1677 26.40 0.00 0.00 0.10 427.15
1678 25.98 0.00 0.00 0.00 419.22
1679 25.73 0.00 0.00 0.00 419.36
1680 25.39 0.00 0.00 0.00 415.51
1681 24.96 0.00 0.00 0.00 414.37
1682 24.35 0.00 0.00 0.00 413.17
1683 23.74 0.00 0.00 0.00 409.43
1684 23.34 0.00 0.00 0.00 405.79
1685 22.95 0.00 0.00 0.00 401.65
1686 22.63 0.00 0.00 0.00 397.98
1687 23.10 49.40 98.06 0.00 399.10
1688 24.46 286.35 516.24 0.00 391.59
1689 25.94 549.12 778.75 0.00 385.10
1690 27.35 780.93 851.77 0.00 382.09
1691 28.56 947.37 854.92 0.00 380.71
1692 29.50 1038.16 835.71 0.00 382.68
1693 30.14 1046.73 814.21 0.00 384.41
1694 30.46 977.01 814.41 0.10 387.55
1695 30.46 831.28 797.18 0.10 389.71
1696 30.06 623.42 747.23 0.10 389.25
1697 29.20 372.10 649.88 0.00 389.96
1698 28.00 126.55 429.75 0.00 398.37
1699 27.34 2.61 0.00 0.00 401.50
1700 26.68 0.00 0.00 0.00 404.48
1701 26.01 0.00 0.00 0.00 403.14
1702 25.35 0.00 0.00 0.00 405.11
1703 24.69 0.00 0.00 0.00 409.40
1704 24.03 0.00 0.00 0.00 407.75
1705 24.22 0.00 0.00 0.20 412.77
1706 24.40 0.00 0.00 0.20 415.89
1707 24.59 0.00 0.00 0.10 416.85
1708 24.68 0.00 0.00 0.10 416.46
1709 24.77 0.00 0.00 0.00 419.89
1710 24.84 0.00 0.00 0.00 423.18
1711 25.16 15.88 0.00 0.00 427.03
1712 25.69 84.27 0.00 0.20 427.00
1713 26.74 178.42 1.59 0.30 427.38
1714 27.32 207.09 2.27 0.20 431.44
1715 27.69 210.91 1.64 0.20 435.24
1716 28.09 256.66 6.29 0.20 443.13
1717 28.32 239.58 3.68 0.40 441.02
1718 28.19 219.64 3.04 0.60 448.07
1719 28.48 189.97 1.06 0.40 445.71
1720 28.50 186.59 1.21 0.40 441.31
1721 28.25 100.65 0.00 0.40 443.88
1722 27.87 40.24 0.00 0.30 442.67
1723 27.72 0.94 0.00 0.40 445.58
1724 26.62 0.00 0.00 0.40 440.59
1725 27.21 0.00 0.00 0.20 444.24
1726 27.52 0.00 0.00 0.30 442.96
1727 27.38 0.00 0.00 0.30 444.94
1728 27.38 0.00 0.00 0.20 445.52
1729 26.58 0.00 0.00 0.20 441.86
1730 26.16 0.00 0.00 0.30 440.11
1731 26.92 0.00 0.00 0.30 444.87
1732 27.12 0.00 0.00 0.30 445.47
1733 27.04 0.00 0.00 0.30 445.36
1734 27.08 0.00 0.00 0.30 446.06
1735 26.98 11.37 0.00 0.30 446.91
1736 27.55 57.31 0.00 0.20 447.15
1737 28.14 112.21 0.00 0.20 449.36
1738 28.51 147.95 0.00 0.40 451.94
1739 28.89 164.30 0.45 0.80 453.37
1740 29.18 193.19 2.43 0.80 451.98
1741 29.36 194.66 2.51 0.80 449.77
1742 29.08 188.09 2.13 0.90 450.01
1743 27.57 154.24 0.15 1.10 447.88
1744 28.96 120.47 0.00 1.10 450.76
1745 29.25 75.25 0.00 1.10 450.65
1746 29.10 29.24 0.00 1.10 449.59
1747 28.56 0.60 0.00 1.10 445.00
1748 28.30 0.00 0.00 2.01 437.95
1749 28.12 0.00 0.00 2.01 436.18
1750 27.79 0.00 0.00 1.71 435.19
1751 27.45 0.00 0.00 1.71 433.41
1752 27.11 0.00 0.00 1.71 430.33
1753 26.72 0.00 0.00 0.90 428.26
1754 26.31 0.00 0.00 0.90 424.85
1755 25.90 0.00 0.00 1.31 421.73
1756 25.69 0.00 0.00 1.51 418.65
1757 25.48 0.00 0.00 0.60 415.59
1758 25.34 0.00 0.00 0.60 412.94
1759 26.10 53.25 104.80 0.60 416.07
1760 28.32 358.04 706.65 0.60 397.13
1761 30.59 672.93 982.91 0.80 397.53
1762 32.53 896.56 1029.81 1.10 393.22
1763 34.21 1073.06 897.49 1.51 395.16
1764 34.07 580.73 119.94 1.71 426.64
1765 33.76 521.51 48.01 2.21 429.64
1766 33.29 446.40 24.13 2.61 431.86
1767 32.72 374.86 23.60 2.61 429.13
1768 32.09 303.64 27.54 3.11 428.64
1769 31.29 179.91 17.30 3.11 425.78
1770 30.39 66.95 11.77 2.61 428.41
1771 30.00 1.61 0.00 2.01 428.58
1772 29.62 0.00 0.00 1.71 426.74
1773 29.24 0.00 0.00 1.51 427.48
1774 28.86 0.00 0.00 1.51 425.00
1775 28.43 0.00 0.00 1.31 432.11
1776 27.95 0.00 0.00 0.90 429.86
1777 27.74 0.00 0.00 1.10 429.37
1778 27.37 0.00 0.00 1.10 427.81
1779 26.96 0.00 0.00 0.80 428.85
1780 26.90 0.00 0.00 0.80 432.20
1781 26.71 0.00 0.00 0.60 434.48
1782 26.58 0.00 0.00 0.60 435.73
1783 26.83 17.35 0.00 0.60 438.20
1784 27.10 54.78 0.00 0.40 437.29
1785 27.57 204.50 9.04 0.60 432.60
1786 28.67 277.52 10.39 0.90 432.43
1787 29.39 375.03 22.83 0.90 429.12
1788 29.62 281.16 6.33 0.90 435.37
1789 29.95 358.54 17.06 0.90 431.29
1790 30.20 367.38 13.53 0.80 430.31
1791 30.34 334.54 15.82 0.60 432.26
1792 30.22 216.39 7.70 0.60 435.75
1793 29.79 82.56 0.00 0.60 444.94
1794 29.32 37.11 0.00 0.80 441.45
1795 29.08 1.06 0.00 0.60 442.58
1796 28.83 0.00 0.00 0.80 442.75
1797 28.59 0.00 0.00 0.60 441.98
1798 28.34 0.00 0.00 0.40 442.68
1799 28.10 0.00 0.00 0.60 448.36
1800 27.85 0.00 0.00 0.80 448.98
1801 27.70 0.00 0.00 1.10 447.15
1802 27.62 0.00 0.00 1.71 447.92
1803 27.46 0.00 0.00 1.71 445.99
1804 27.38 0.00 0.00 1.51 445.66
1805 26.68 0.00 0.00 1.71 442.47
1806 27.12 0.00 0.00 1.31 445.54
1807 27.67 15.04 0.00 1.31 449.27
1808 28.32 85.23 0.00 1.51 447.55
1809 28.80 128.33 0.00 1.71 452.11
1810 29.12 142.59 0.00 2.01 455.60
1811 29.58 216.80 2.41 1.71 449.32
1812 30.15 301.03 4.02 1.71 447.74
1813 30.68 348.17 11.19 2.01 441.36
1814 31.07 341.78 20.68 2.01 441.13
1815 31.26 282.38 11.76 2.01 449.43
1816 31.27 207.46 4.44 2.01 450.25
1817 31.13 151.09 4.14 1.71 442.87
1818 30.79 63.29 14.73 1.51 442.47
1819 30.09 1.12 0.00 1.31 443.42
1820 29.66 0.00 0.00 1.31 440.73
1821 29.10 0.00 0.00 1.10 437.34
1822 28.54 0.00 0.00 1.31 435.08
1823 27.98 0.00 0.00 1.51 427.54
1824 27.42 0.00 0.00 1.51 423.82
1825 26.74 0.00 0.00 0.90 420.56
1826 26.02 0.00 0.00 0.90 416.24
1827 25.30 0.00 0.00 1.71 410.31
1828 24.92 0.00 0.00 1.71 407.79
1829 24.54 0.00 0.00 1.10 404.55
1830 24.27 0.00 0.00 0.80 395.48
1831 25.10 56.63 166.02 0.90 393.73
1832 26.55 249.22 351.48 1.10 393.19
1833 27.48 361.71 177.49 1.51 408.69
1834 29.48 720.76 538.64 1.51 384.15
1835 30.57 711.64 290.35 1.71 391.36
1836 32.14 1047.32 775.76 2.01 380.13
1837 32.94 905.40 514.85 2.61 389.79
1838 33.31 790.17 421.82 3.92 394.11
1839 32.93 490.95 118.99 3.52 407.10
1840 32.25 352.38 84.28 3.11 406.89
1841 31.45 256.74 180.35 3.11 401.84
1842 30.50 125.30 294.57 2.61 393.56
1843 29.93 2.38 0.00 2.61 394.62
1844 29.36 0.00 0.00 2.01 399.96
1845 28.80 0.00 0.00 2.01 402.78
1846 28.20 0.00 0.00 2.21 417.09
1847 27.67 0.00 0.00 2.21 419.61
1848 27.10 0.00 0.00 2.01 418.43
1849 26.75 0.00 0.00 2.61 418.59
1850 26.37 0.00 0.00 3.11 418.51
1851 25.91 0.00 0.00 3.11 414.52
1852 25.74 0.00 0.00 3.11 416.32
1853 25.46 0.00 0.00 2.61 416.63
1854 23.72 0.00 0.00 2.61 418.49
1855 24.85 15.85 0.00 2.21 426.48
1856 25.76 78.25 0.00 2.21 425.50
1857 26.44 139.51 0.00 2.61 423.09
1858 26.79 181.26 0.49 2.61 425.59
1859 27.03 198.00 2.34 2.61 428.08
1860 27.24 221.49 3.24 2.61 429.02
1861 27.37 217.97 3.19 2.21 430.15
1862 27.39 201.91 2.56 2.61 430.49
1863 27.45 196.64 0.78 2.61 427.09
1864 27.33 147.34 0.00 2.61 430.09
1865 27.19 94.54 0.00 2.61 423.99
1866 26.89 30.92 0.00 2.61 425.04
1867 26.73 0.52 0.00 3.11 429.45
1868 26.38 0.00 0.00 3.52 438.26
1869 26.08 0.00 0.00 3.11 438.39
1870 26.16 0.00 0.00 3.11 437.88
1871 25.63 0.00 0.00 2.01 435.72
1872 25.81 0.00 0.00 2.01 435.89
1873 25.96 0.00 0.00 1.71 431.01
1874 25.96 0.00 0.00 1.51 437.03
1875 26.06 0.00 0.00 1.71 437.36
1876 26.11 0.00 0.00 1.71 439.31
1877 26.14 0.00 0.00 1.71 439.57
1878 26.15 0.00 0.00 2.01 439.79
1879 26.43 14.77 0.00 2.01 441.64
1880 27.04 82.32 0.00 2.01 438.70
1881 27.83 180.96 2.36 2.01 437.36
1882 28.41 219.31 1.52 1.71 443.02
1883 28.86 249.62 3.59 1.51 439.92
1884 29.23 268.76 4.18 1.71 441.29
1885 29.46 256.38 6.34 1.71 446.72
1886 29.36 209.10 4.38 2.01 453.74
1887 29.36 168.95 0.40 1.71 455.67
1888 29.27 114.36 0.00 1.71 457.69
1889 28.96 82.63 0.00 1.51 454.61
1890 28.67 28.35 0.00 1.71 454.47
1891 28.46 0.51 0.00 2.21 452.93
1892 28.25 0.00 0.00 2.61 451.39
1893 27.81 0.00 0.00 2.61 449.46
1894 27.49 0.00 0.00 2.61 447.19
1895 27.06 0.00 0.00 2.61 444.27
1896 26.06 0.00 0.00 2.21 438.17
1897 27.18 0.00 0.00 2.61 444.66
1898 26.12 0.00 0.00 2.21 437.70
1899 26.66 0.00 0.00 2.21 440.97
1900 26.42 0.00 0.00 2.21 438.16
1901 26.35 0.00 0.00 2.61 437.51
1902 26.29 0.00 0.00 3.11 438.04
1903 26.60 19.75 0.00 2.61 439.85
1904 27.16 90.24 0.00 2.61 439.44
1905 27.70 155.17 0.00 2.61 442.40
1906 28.27 231.17 1.78 2.61 444.27
1907 28.57 218.13 4.58 2.61 449.60
1908 28.76 218.92 2.70 3.11 445.64
1909 29.28 381.00 27.18 3.92 438.01
1910 29.52 310.83 9.80 3.52 441.78
1911 29.62 268.82 10.48 3.52 441.23
1912 29.58 200.82 4.29 3.92 443.18
1913 29.31 113.92 0.00 3.92 444.61
1914 28.91 35.85 0.00 4.22 446.42
1915 28.44 0.65 0.00 4.72 446.49
1916 28.30 0.00 0.00 4.72 449.60
1917 27.71 0.00 0.00 4.72 445.94
1918 27.64 0.00 0.00 4.72 441.63
1919 27.38 0.00 0.00 4.72 444.00
1920 27.09 0.00 0.00 5.72 444.15
1921 26.85 0.00 0.00 7.33 441.67
1922 26.53 0.00 0.00 7.33 439.86
1923 26.01 0.00 0.00 7.33 437.85
1924 26.36 0.00 0.00 5.72 440.38
1925 26.26 0.00 0.00 7.33 439.98
1926 26.20 0.00 0.00 4.72 439.80
1927 26.46 15.27 0.00 5.72 441.70
1928 26.96 75.23 0.00 4.22 440.58
1929 27.75 189.84 3.84 4.22 439.33
1930 28.35 237.07 2.42 4.72 441.24
1931 29.06 344.79 12.54 5.72 434.48
1932 29.69 399.48 14.93 5.72 434.76
1933 29.93 338.09 15.66 5.72 447.00
1934 30.27 357.87 12.90 4.72 439.38
1935 30.39 304.77 14.87 3.92 440.00
1936 30.34 230.21 8.66 3.92 438.71
1937 29.90 72.38 0.00 3.11 445.99
1938 29.39 9.35 0.00 2.61 446.97
1939 28.86 0.48 0.00 2.21 442.54
1940 28.33 0.00 0.00 2.61 438.70
1941 27.80 0.00 0.00 2.61 435.32
1942 27.27 0.00 0.00 2.61 433.36
1943 26.74 0.00 0.00 2.01 429.85
1944 26.22 0.00 0.00 2.01 426.11
1945 25.64 0.00 0.00 1.51 424.48
1946 24.94 0.00 0.00 1.71 417.89
1947 24.24 0.00 0.00 2.21 412.49
1948 23.82 0.00 0.00 2.61 408.82
1949 23.41 0.00 0.00 2.01 402.74
1950 23.09 0.00 0.00 2.61 400.47
1951 23.74 56.09 151.18 3.11 399.93
1952 25.24 292.00 507.53 3.11 390.88
1953 26.81 541.35 734.72 3.92 388.45
1954 28.27 753.73 744.91 4.22 386.63
1955 29.53 909.57 732.96 3.92 389.80
1956 30.50 985.45 682.20 4.72 388.25
1957 31.14 980.13 633.00 4.72 390.89
1958 31.47 911.31 643.83 5.72 396.56
1959 31.50 782.52 685.44 4.72 399.04
1960 31.12 582.87 663.72 3.92 399.90
1961 30.25 336.99 556.06 3.52 404.93
1962 29.06 107.14 313.23 3.52 414.60
1963 28.22 1.11 0.00 3.52 409.78
1964 27.38 0.00 0.00 3.11 410.11
1965 26.55 0.00 0.00 2.61 407.89
1966 25.71 0.00 0.00 2.21 404.81
1967 24.87 0.00 0.00 2.01 401.51
1968 24.04 0.00 0.00 2.01 400.58
1969 23.83 0.00 0.00 2.01 397.43
1970 23.52 0.00 0.00 1.71 396.07
1971 23.21 0.00 0.00 2.21 395.95
1972 23.01 0.00 0.00 2.61 394.81
1973 22.81 0.00 0.00 1.71 394.11
1974 22.64 0.00 0.00 1.71 396.78
1975 23.36 55.21 105.47 1.71 399.94
1976 25.10 303.30 563.20 1.71 389.29
1977 26.93 570.41 823.06 2.01 387.22
1978 28.64 798.38 891.71 2.01 383.29
1979 30.13 966.09 907.09 3.11 386.78
1980 31.31 1057.82 903.67 3.52 389.30
1981 32.15 1067.79 901.70 3.52 389.94
1982 32.61 993.23 902.14 3.11 386.00
1983 32.70 837.00 872.02 3.52 390.88
1984 32.29 617.14 794.55 3.11 392.52
1985 31.35 358.43 676.74 3.11 396.72
1986 30.03 111.03 418.14 3.11 400.41
1987 29.19 0.98 0.00 2.61 399.85
1988 28.34 0.00 0.00 2.01 403.33
1989 27.50 0.00 0.00 1.71 401.71
1990 26.66 0.00 0.00 1.71 400.26
1991 25.82 0.00 0.00 1.51 393.58
1992 24.97 0.00 0.00 1.31 391.40
1993 24.61 0.00 0.00 1.31 392.64
1994 24.14 0.00 0.00 1.31 393.18
1995 23.68 0.00 0.00 1.71 394.50
1996 23.39 0.00 0.00 1.51 390.11
1997 23.11 0.00 0.00 0.90 390.35
1998 22.89 0.00 0.00 1.10 392.87
1999 23.58 53.96 76.01 0.90 395.60
2000 24.95 254.17 402.17 0.90 389.89
2001 26.33 463.16 416.42 1.31 395.79
2002 27.78 669.24 512.51 1.51 386.81
2003 28.97 798.32 541.38 2.21 387.84
2004 29.88 860.51 505.17 3.11 391.72
2005 30.46 840.29 429.14 3.11 394.18
2006 30.83 818.99 531.67 3.52 389.75
2007 30.90 700.89 496.02 3.92 392.44
2008 30.67 552.24 591.19 3.92 390.71
2009 29.95 332.56 519.85 3.52 394.35
2010 28.87 105.71 376.62 4.22 401.31
2011 28.12 0.89 0.00 2.61 400.35
2012 27.37 0.00 0.00 2.21 402.32
2013 26.62 0.00 0.00 2.01 401.41
2014 25.87 0.00 0.00 1.71 400.58
2015 25.12 0.00 0.00 1.51 396.27
2016 24.37 0.00 0.00 1.51 394.35
2017 24.10 0.00 0.00 1.31 394.65
2018 23.78 0.00 0.00 0.90 392.79
2019 23.47 0.00 0.00 1.31 395.02
2020 23.28 0.00 0.00 1.71 397.40
2021 23.09 0.00 0.00 1.31 396.03
2022 22.95 0.00 0.00 1.10 396.91
2023 23.88 59.92 162.61 1.10 402.74
2024 25.36 247.79 346.54 0.90 403.47
2025 26.95 455.15 401.18 1.10 406.75
2026 28.65 682.87 550.59 1.31 404.43
2027 29.91 762.72 427.46 1.71 405.47
2028 31.08 890.60 513.20 2.01 404.67
2029 31.77 834.14 415.35 2.21 407.15
2030 32.13 763.28 380.21 2.01 406.10
2031 32.14 623.37 309.61 2.21 403.26
2032 31.65 433.91 213.12 2.61 404.66
2033 30.84 278.34 299.91 2.01 407.14
2034 29.74 97.64 299.75 1.71 408.60
2035 29.25 0.85 0.00 1.51 407.79
2036 28.73 0.00 0.00 1.10 420.94
2037 28.26 0.00 0.00 1.10 423.54
2038 27.77 0.00 0.00 0.80 422.48
2039 27.27 0.00 0.00 0.90 421.42
2040 26.71 0.00 0.00 0.90 418.39
2041 26.55 0.00 0.00 0.90 420.91
2042 26.32 0.00 0.00 0.90 421.46
2043 26.09 0.00 0.00 0.90 423.88
2044 25.97 0.00 0.00 1.10 424.76
2045 25.86 0.00 0.00 1.10 427.28
2046 25.78 0.00 0.00 1.10 428.28
2047 25.87 14.01 0.00 1.10 426.93
2048 26.19 70.81 0.00 1.10 428.92
2049 26.89 135.93 0.00 1.31 426.53
2050 27.62 264.97 9.45 1.10 424.77
2051 28.27 334.79 21.00 1.10 422.52
2052 28.80 374.14 18.89 1.31 423.81
2053 29.39 472.22 49.82 1.31 418.77
2054 29.49 291.18 3.84 1.31 425.37
2055 29.51 259.62 8.38 1.31 425.99
2056 29.11 91.83 0.00 0.90 431.48
2057 28.65 47.11 0.00 1.10 443.96
2058 27.63 27.57 0.00 0.90 437.79
2059 27.99 0.27 0.00 1.10 436.52
2060 27.79 0.00 0.00 0.90 442.41
2061 27.55 0.00 0.00 0.80 439.80
2062 27.32 0.00 0.00 0.80 438.90
2063 27.08 0.00 0.00 0.60 440.57
2064 26.77 0.00 0.00 0.90 435.15
2065 26.62 0.00 0.00 0.80 440.07
2066 26.37 0.00 0.00 0.40 440.89
2067 26.08 0.00 0.00 0.40 437.98
2068 25.99 0.00 0.00 0.30 438.58
2069 25.85 0.00 0.00 0.30 437.78
